descriptions,height,images,links,texts,titles,types,url,width
"marks,pyjama,cotton,spencer,from,and,checked,buy,range,set,blend,the",4786.6,1,819,270,"pyjama,cotton,blend,collection,checked,set",website,https://www.marksandspencer.com/cotton-blend-checked-pyjama-set/p/p60218378?image=SD_03_T07_1573_H4_X_EC_90&color=TURQUOISEMIX&prevPage=plp,1903
"marks,cotton,spencer,pure,from,shirt,buy,range,and,oxford,the",4872.6,10,819,285,"cotton,collection,pure,shirt,oxford",website,https://www.marksandspencer.com/pure-cotton-oxford-shirt/p/p60222046?prevPage=plp&color=PINK&intid=plpnav_swatch,1903
"marks,cotton,rich,spencer,from,joggers,buy,range,and,the",4582.6,7,815,332,"joggers,collection,cotton,rich",website,https://www.marksandspencer.com/cotton-rich-sweat-joggers-with-staynew/p/p22367902?prevPage=plp,1903
"marks,extra,fit,leather,spencer,shoes,from,wide,buy,range,and,with,the,airflex",3980.6,3,798,234,"extra,fit,shoes,collection,wide,with,leather,airflex",website,https://www.marksandspencer.com/airflex-leather-extra-wide-fit-derby-lace-up-shoes/p/p22395695?image=SD_03_T03_3346W_N3_X_EC_90&prevPage=plp&color=BROWN&intid=plpnav_swatch,1903
"of,seperates,accessories,shop,delivery,at,dresses,edition,and,range,our,free,discover",1006,47,543,240,"seperates,accessories,shop,dresses,edition,and","group,product",https://www.asos.com/women/a-to-z-of-brands/asos-edition/cat/?cid=27673&nlid=ww|brands|top+brands#chrome-app-container,1903
"of,seperates,accessories,shop,delivery,at,dresses,edition,and,range,our,free,discover",1006,47,543,240,"seperates,accessories,shop,dresses,edition,and","group,product",https://www.asos.com/women/a-to-z-of-brands/asos-edition/cat/?cid=27673&nlid=ww%7Cbrands%7Ctop%20brands&sort=freshness,1903
"options,return,shop,cs,with,this,at,mamalicious,haves,season,ts,must,sleeve,snake,dress,multiple,and,apply,shift,delivery,short",1006,17,476,76,"short,sleeve,snake,dress,mamalicious,shift",product,https://www.asos.com/mamalicious/mamalicious-snake-short-sleeve-shift-dress/prd/11958068?clr=snake-print&colourWayId=16429321&SearchQuery=&cid=27399,1903
"easy,options,return,cs,in,now,with,the,so,at,check,trends,free,get,sundress,edge,latest,ts,has,been,and,apply,never,shopping,ruffle,online,look,delivery,buy,new",1006,17,475,77,"sundress,edge,ruffle,look,in,check,with,new",product,https://www.asos.com/new-look/new-look-sundress-with-ruffle-edge-in-check/prd/11941354?clr=blue&colourWayId=16365594&SearchQuery=&cid=27399,1903
"screw,the,many,precision,collection,at,on,items,free,great,get,deals,savings,prices,carrera,sets,and,driver,lowest,piece,best,delivery,buy,multi",1972.57,3,81,163,"piece,precision,sale,carrera,sets,for,driver,screw,multi","objects,ecommerce",https://www.ebay.co.uk/b/Carrera-Precision-Multi-Piece-Screw-Driver-Sets/42255/bn_7115165396,1903
"saws,battery,the,many,collection,at,cordless,on,items,free,great,get,deals,savings,prices,and,lowest,power,circular,best,delivery,buy",6672.43,88,326,655,"sale,cordless,for,saws,battery,power,circular","objects,ecommerce",https://www.ebay.co.uk/b/Battery-Cordless-Power-Circular-Saws/71307/bn_7037171311,1903
"gb,en",1083.9,5,1008,62,"easy,online,it,order,collect,to,in,and,free,store",,https://www.currys.co.uk/gbuk/order-and-collect-1024-theme.html?intcmp=nav~reserve-and-collect~service#collapsable-4,1903
"by,john,brand,partners,lewis,shop,at",5533.5,18,930,1066,"by,john,brand,partners,lewis,shop",,https://www.johnlewis.com/brands?deptId=a30#B,1903
"by,john,brand,partners,lewis,shop,at",5533.5,18,930,1066,"by,john,brand,partners,lewis,shop",,https://www.johnlewis.com/brands?deptId=a30#C,1903
"orders,john,partners,over,lewis,shop,at,delivery,for,on,becca,free",7254.5,135,875,1052,"beauty,partners,john,lewis,becca",,https://www.johnlewis.com/brand/beauty/becca/_/N-a30Z1yzv1sz,1903
"orders,john,partners,over,lewis,shop,at,delivery,chloé,for,on,free",3644.33,38,762,949,"beauty,john,partners,lewis,chloé",,https://www.johnlewis.com/brand/beauty/chlo%C3%A9/_/N-a30Z1z13zqm,1903
"orders,john,partners,over,coach,lewis,shop,at,delivery,for,on,free",2966.83,31,702,838,"beauty,partners,john,coach,lewis",,https://www.johnlewis.com/brand/beauty/coach/_/N-a30Z1z13qp9,1903
"orders,john,partners,over,lewis,shop,at,delivery,for,on,free,dafni",1947.67,20,681,805,"beauty,partners,john,lewis,dafni",,https://www.johnlewis.com/brand/beauty/dafni/_/N-a30Z1z07rgg,1903
"smith,orders,john,partners,over,lewis,shop,at,delivery,for,on,fenella,free",2316.83,26,692,813,"beauty,smith,john,partners,lewis,fenella",,https://www.johnlewis.com/brand/beauty/fenella-smith/_/N-a30Z1z0phk9,1903
"orders,john,partners,over,lewis,shop,at,lansinoh,delivery,for,on,free",1911.67,20,673,787,"beauty,partners,john,lewis,lansinoh",,https://www.johnlewis.com/brand/beauty/lansinoh/_/N-a30Z1z140h1,1903
"orders,john,partners,over,mac,lewis,shop,at,delivery,for,on,free",11751.5,92,916,1168,"beauty,partners,john,lewis,mac",,https://www.johnlewis.com/brand/beauty/mac/_/N-a30Z1z138n0,1903
"orders,nails,john,partners,over,lewis,shop,at,delivery,for,on,free,inc",6473.33,92,821,1056,"beauty,john,nails,partners,lewis,inc",,https://www.johnlewis.com/brand/beauty/nails-inc/_/N-a30Z1z13zri,1903
"orders,john,partners,over,lewis,shop,at,philip,delivery,for,on,kingsley,free",7569.83,44,766,960,"beauty,john,partners,lewis,philip,kingsley",,https://www.johnlewis.com/brand/beauty/philip-kingsley/_/N-a30Z1z1404k,1903
"orders,john,partners,over,lewis,shop,at,delivery,for,phyto,on,free",4995.83,42,768,965,"beauty,partners,john,lewis,phyto",,https://www.johnlewis.com/brand/beauty/phyto/_/N-a30Z1z13w67,1903
"of,today,discover,choose,trackers,favourite,brands,accessories,variety,shop,at,from,your,gadgets,equipment,and,sports",1006,47,540,213,"trackers,accessories,equipment,men,fitness,sports","group,product",https://www.asos.com/men/activewear/accessories/cat/?cid=27176&ctaref=cat_header,1903
"options,stripes,shorts,shop,including,cs,in,now,with,next,at,unlimited,free,ts,order,payment,multiple,and,day,apply,blue,delivery,swim,adidas",1006,17,475,73,"stripes,shorts,swim,in,with,blue,adidas",product,https://www.asos.com/adidas/adidas-swim-shorts-with-stripes-in-blue/prd/11713248?clr=blue&colourWayId=16324394&SearchQuery=&cid=26090,1903
"of,find,jeans,mens,department,online,today,shop,from,at,wide,more,range,our,and,products,the",10177.7,17,784,372,"jeans,men,size",,https://www.debenhams.com/webapp/wcs/stores/servlet/Navigate?storeId=10701&langId=-1&catalogId=10001&lid=%2F%2Fproductsuniverse%2Fen_GB%2Fproduct_online%3DY%2Finsearch%3D1%2Fcategories%3C%7Bproductsuniverse_18664%7D%2Fcategories%3C%7Bproductsuniverse_18664_18546%7D%2Fsize_description%3E%7B40s%7D,1903
"today,department,shop,wide,our,the,wash,dark,at,of,from,range,and,more,find,jeans,mens,online,products",11156.7,14,802,498,"wash,dark,men,jeans",,https://www.debenhams.com/webapp/wcs/stores/servlet/Navigate?storeId=10701&langId=-1&catalogId=10001&lid=%2F%2Fproductsuniverse%2Fen_GB%2Fproduct_online%3DY%2Finsearch%3D1%2Fcategories%3C%7Bproductsuniverse_18664%7D%2Fcategories%3C%7Bproductsuniverse_18664_18546%7D%2Ftrend_s%3E%7Bdark20wash%7D,1903
"today,department,red,shop,herring,wide,our,the,at,of,from,range,and,more,find,jeans,mens,online,under,products",9991.68,17,763,313,"jeans,red,herring,under,men",,https://www.debenhams.com/webapp/wcs/stores/servlet/Navigate?sfv=Under+30%25&ps=default&catalogId=10001&lid=//productsuniverse/en_GB/product_online%3DY/insearch%3D1/categories%3C%7Bproductsuniverse_18664%7D/categories%3C%7Bproductsuniverse_18664_18546%7D/brand_description%3E%7Bred20herring%7D/discounted_percentage%3C30.0&langId=-1&sfn=DISCOUNT&storeId=10701&sid=*min_price&pn=1,1903
"orders,bugaboo,john,partners,over,lewis,shop,at,delivery,for,on,free",6048,59,765,950,"bugaboo,john,partners,lewis,in,new",,https://www.johnlewis.com/brand/bugaboo/new-in/_/N-1z14078Z7lhg,1903
"orders,bugaboo,john,partners,over,lewis,shop,at,delivery,for,on,free",6121,72,791,1007,"bugaboo,partners,john,lewis,black",,https://www.johnlewis.com/brand/bugaboo/black/_/N-1z14078Z1z141fu,1903
"orders,bugaboo,john,partners,over,lewis,shop,at,delivery,for,on,free",2580.5,36,702,856,"bugaboo,partners,john,lewis,silver",,https://www.johnlewis.com/brand/bugaboo/silver/_/N-1z14078Z1z141fz,1903
"marks,tie,spencer,silk,pure,from,floral,buy,range,and,the",2451.6,4,798,174,"luxury,tie,collection,silk,pure,floral",website,https://www.marksandspencer.com/pure-silk-floral-tie/p/p60216003?prevPage=plp&color=BLUEMIX&intid=plpnav_swatch,1903
"marks,spencer,flute,birthday,from,buy,range,and,champagne,the",3966.2,1,813,255,"flute,champagne,birthday",website,https://www.marksandspencer.com/18th-birthday-champagne-flute/p/p60213388?prevPage=plp,1903
dining,2649.58,21,840,140,"tableware,collections,sets,dining,dinnerware",,https://www.marksandspencer.com/c/home-and-furniture/dining,1903
"wide,now,picnicware,the,plates,collection,tumblers,at,free,discover,of,order,cooler,from,bags,range,melamine,blue,choose,delivery,for,home",4162.97,62,908,333,"plates,cooler,tumblers,bags,dining,melamine,blue,picnicware",,https://www.marksandspencer.com/l/home-and-furniture/dining/picnicware/blue-n-9,1903
"john,green,our,orders,partners,at,on,garden,free,sheds,peckover,trust,over,from,crane,disraeli,range,shed,national,by,lewis,delivery,buy",5485.4,46,715,857,"peckover,by,trust,national,shed,john,partners,lewis,at,green,crane,garden,disraeli",product,https://www.johnlewis.com/national-trust-by-crane-peckover-garden-shed-1-8-x-3m/p324026,1903
"john,green,our,felbrigg,orders,partners,at,on,garden,free,sheds,trust,over,from,crane,disraeli,range,shed,national,by,lewis,delivery,buy",5394.4,46,717,855,"felbrigg,shed,by,trust,national,john,partners,lewis,at,green,crane,garden,disraeli",product,https://www.johnlewis.com/national-trust-by-crane-felbrigg-garden-shed-1-8-x-3m/p324020,1903
"beauty,orders,john,partners,over,lewis,shop,from,at,delivery,for,treatments,on,oils,range,our,hair,free",2351.5,21,685,816,"offers,john,partners,lewis,treatments,oils,hair,all",,https://www.johnlewis.com/browse/beauty/hair-oils-treatments/all-offers/_/N-7hi5Z1yzvw1q,1903
"beauty,orders,john,partners,over,lewis,shop,from,at,delivery,for,treatments,on,oils,range,our,hair,free",2155.67,20,682,803,"cleansing,john,partners,lewis,treatments,oils,hair",,https://www.johnlewis.com/browse/beauty/hair-oils-treatments/cleansing/_/N-7hi5Z1yzu59n,1903
"beauty,orders,john,partners,over,lewis,shop,from,at,delivery,for,treatments,on,oils,range,our,hair,free",2542.5,21,698,839,"john,partners,lewis,treatments,oils,hair",,https://www.johnlewis.com/browse/beauty/hair-oils-treatments/moisturising-longwearing-shine/_/N-7hi5Z1yzsjkc,1903
"beauty,orders,john,partners,over,lewis,shop,from,at,delivery,for,treatments,on,oils,range,our,hair,free",11492.5,43,826,1070,"john,partners,lewis,treatments,oils,hair",,https://www.johnlewis.com/browse/beauty/hair-oils-treatments/next-or-named-day/_/N-7hi5Z1z0ktrf,1903
"john,our,orders,partners,at,philip,on,free,over,from,kingsley,oils,range,lewis,delivery,scalp,treatments,toner,buy,hair",4321.03,36,758,839,"john,partners,lewis,at,philip,scalp,toner,kingsley",product,https://www.johnlewis.com/philip-kingsley-scalp-toner-250ml/p101775,1903
"gb,en",8713.3,22,1057,524,"dryers,deals,cheap,washer",,https://www.currys.co.uk/gbuk/household-appliances/laundry/washer-dryers/332_3120_30207_xx_xx/xx-criteria.html?ntid=B~d~Optics,1903
"wash,capacity,drying,en,gb,rating,energy,spin,kg,speed,load,rpm",2238.35,28,1026,362,"logik,delivery,at,dryer,kg,buy,washer,white,free",product,https://www.currys.co.uk/gbuk/household-appliances/laundry/washer-dryers/logik-l7w5d18-7-kg-washer-dryer-white-10174301-pdt.html,1903
"wash,capacity,drying,en,gb,rating,energy,spin,kg,speed,load,rpm",2595.88,51,1052,352,"delivery,at,dryer,kg,buy,washer,serie,white,free,bosch",product,https://www.currys.co.uk/gbuk/household-appliances/laundry/washer-dryers/bosch-serie-6-wdu28560gb-10-kg-washer-dryer-white-10179335-pdt.html,1903
"gb,spin,your,wash,capacity,drying,en,program,laundry,rating,anti,ideal,manage,using,kg,speed,allergy,sufferers,energy,for,phone,rpm",1405.38,8,323,260,"bluetooth,beko,delivery,at,dryer,kg,buy,washer,free,black",product,https://www.currys.co.uk/gbuk/household-appliances/laundry/washer-dryers/beko-wdb7425r2a-bluetooth-7-kg-washer-dryer-black-10194152-pdt.html,1903
"gb,en",5762.05,8,1032,324,"deals,games,cheap,console",,https://www.currys.co.uk/gbuk/tv-and-home-entertainment/gaming/console-games/430_3961_31714_7046_xx/xx-criteria.html#30,1903
"single,en,minimum,online,multiplayer,gb,racing,player,age",1778.35,20,993,175,"at,free,buy,delivery",product,https://www.currys.co.uk/gbuk/tv-and-home-entertainment/gaming/console-games/ps4-f1-2019-10193920-pdt.html,1903
"marks,lenses,spencer,sunglasses,years,kids,from,buy,range,and,the",2463.2,1,738,189,"sunglasses,years,kids,lenses",website,https://www.marksandspencer.com/lense-sunglasses/p/p60214564?image=SD_04_T92_8006F_E0_X_EC_0&color=BLUE&prevPage=plp,1903
"orders,john,partners,over,lewis,shop,from,women,at,for,umbrellas,delivery,on,range,our,free",2266.5,21,688,822,"offers,john,partners,lewis,women,umbrellas,all",,https://www.johnlewis.com/browse/women/womens-umbrellas/all-offers/_/N-2ubxZ1yzvw1q,1903
"orders,john,partners,over,lewis,shop,from,women,at,for,umbrellas,delivery,on,range,our,free",2290.5,23,685,814,"partners,john,lewis,women,umbrellas",,https://www.johnlewis.com/browse/women/womens-umbrellas/john-lewis-partners/_/N-2ubxZ1yzsz8d,1903
"trainers,orders,john,shoes,partners,boots,over,lewis,shop,from,at,delivery,for,on,range,our,men,free",2812.5,35,735,908,"trainers,john,shoes,partners,boots,lewis,men",,https://www.johnlewis.com/browse/men/mens-shoes-boots-trainers/boat-shoes/exclusive/_/N-ea5Z1z0rhmqZ1yzreyf,1903
"trainers,orders,john,shoes,partners,boots,over,lewis,shop,from,at,delivery,for,on,range,our,men,free",6476.33,65,825,1038,"trainers,john,shoes,partners,boots,lewis,men",,https://www.johnlewis.com/browse/men/mens-shoes-boots-trainers/boat-shoes/monk/_/N-ea5Z1z0rhmqZ1z0riy5,1903
"trainers,orders,john,shoes,partners,boots,over,lewis,shop,from,at,delivery,for,on,range,our,men,free",5619,61,820,1028,"trainers,john,shoes,partners,boots,lewis,men",,https://www.johnlewis.com/browse/men/mens-shoes-boots-trainers/boat-shoes/football-boots/_/N-ea5Z1z0rhmqZ1yzyqhm,1903
"marks,traditional,spencer,large,from,tier,wedding,buy,range,and,cake,the,serves",3066.38,12,796,181,"traditional,large,tier,wedding,cake,serves",website,https://www.marksandspencer.com/traditional-wedding-cake-large-tier/p/pb940042?prevPage=plp,1903
"lights,orders,coffee,john,partners,over,furniture,lewis,shop,from,at,delivery,for,on,tables,range,our,free",2198.67,22,678,793,"coffee,square,john,partners,lewis,tables",,https://www.johnlewis.com/browse/furniture-lights/living-room/coffee-tables/square/_/N-c4wZ1z0rlze,1903
"lights,orders,coffee,john,partners,over,furniture,lewis,shop,from,at,delivery,for,on,tables,range,our,free",2364.5,24,692,823,"coffee,john,partners,collection,lewis,tables,croft",,https://www.johnlewis.com/browse/furniture-lights/living-room/coffee-tables/croft-collection/_/N-c4wZ1yzwp5g,1903
"of,designer,coffee,john,traditional,lewis,collaborations,shop,at,wooden,from,for,to,metal,tables,range,and,styles",8279,69,807,1038,"designer,coffee,john,traditional,lewis,tables",,https://www.johnlewis.com/browse/furniture-lights/living-room/coffee-tables/price=290-360/_/N-c4w?price=290-360&priceBands=120-230%2c240-280%2c290-360%2c390-480%2c490-2110,1903
"every,john,soft,to,toy,cars,kits,occasion,gifts,from,and,all,suit,we,toys,lewis,puzzles,for,science,ages,have",11862.5,54,1134,1692,"partners,toys,john,lewis,kids",,https://www.johnlewis.com/browse/baby-child/shop-toys/view-all-toys/_/N-feu,1903
"marvel,shop,to,wars,our,with,figures,orders,enjoy,or,on,acting,free,of,scenes,over,from,range,action,out,collectibles,as,delivery,them,star,keep",8979.5,43,783,973,"figures,john,collectibles,partners,lewis,action",,https://www.johnlewis.com/browse/baby-child/action-toys/action-figures-playsets/_/N-1doj,1903
"digital,rca,vinyl,en,two,includes,gb,mac,to,for,speeds,pc,usb,aux,in,audio,conversion,software",2386.95,60,1091,343,"ion,lp,belt,bluetooth,air,drive,delivery,at,wood,buy,turntable,free",product,https://www.currys.co.uk/gbuk/audio-and-headphones/audio/hifi-systems-and-speakers/turntables/ion-air-lp-belt-drive-bluetooth-turntable-wood-10153975-pdt.html,1903
"digital,rca,vinyl,en,two,includes,gb,mac,to,for,tape,pc,speeds,usb,audio,conversion,software",2136.98,27,1019,311,"belt,drive,technica,at,delivery,buy,audio,turntable,free",product,https://www.currys.co.uk/gbuk/audio-and-headphones/audio/hifi-systems-and-speakers/turntables/audio-technica-at-lp60usb-belt-drive-turntable-10116429-pdt.html,1903
"digital,rca,vinyl,en,two,control,gb,full,mac,to,for,speeds,pc,usb,manual,conversion",2102.92,33,1019,210,"cherry,belt,drive,teac,delivery,at,buy,tn,turntable,free",product,https://www.currys.co.uk/gbuk/audio-and-headphones/audio/hifi-systems-and-speakers/turntables/teac-tn-300-belt-drive-turntable-cherry-10172476-pdt.html,1903
"trainers,orders,john,shoes,partners,boots,over,lewis,shop,from,at,delivery,for,on,range,our,men,free",3216,35,754,941,"trainers,john,shoes,partners,boots,lewis,men",,https://www.johnlewis.com/browse/men/mens-shoes-boots-trainers/all-offers/sandals/_/N-ea5Z1yzvw1qZ1z0rjka,1903
"trainers,orders,john,shoes,partners,boots,over,lewis,shop,from,at,delivery,for,on,range,our,men,free",2664.5,23,716,872,"trainers,john,shoes,partners,boots,lewis,men",,https://www.johnlewis.com/browse/men/mens-shoes-boots-trainers/timberland/all-offers/_/N-ea5Z1z140frZ1yzvw1q,1903
"trainers,orders,john,shoes,partners,boots,over,lewis,shop,from,at,delivery,for,on,range,our,men,free",11765.5,81,879,1161,"trainers,john,shoes,partners,boots,lewis,men",,https://www.johnlewis.com/browse/men/mens-shoes-boots-trainers/all-offers/price=10-30/_/N-ea5Z1yzvw1q?price=10-30&priceBands=10-30%2c30-40%2c40-50%2c50-70%2c70-160,1903
"red,john,espadrilles,our,orders,partners,at,on,free,trainers,over,boots,from,range,men,shoes,lewis,delivery,suede,buy",4507.18,44,710,851,"espadrilles,partners,john,red,lewis,at,suede",product,https://www.johnlewis.com/john-lewis-partners-suede-espadrilles/red/p4001107,1903
"red,john,espadrilles,our,orders,partners,at,on,free,trainers,over,boots,from,range,men,shoes,lewis,delivery,suede,buy",4464.38,44,710,849,"espadrilles,partners,john,red,lewis,at,suede",product,https://www.johnlewis.com/john-lewis-partners-suede-espadrilles/tan/p4001107,1903
"john,bertie,our,leather,orders,partners,derby,at,on,free,trainers,over,boots,from,range,men,black,shoes,lewis,spruce,delivery,buy",4510.58,46,703,855,"black,john,shoes,partners,derby,lewis,spruce,at,bertie,leather",product,https://www.johnlewis.com/bertie-spruce-leather-derby-shoes/black/p4029419,1903
"unlined,john,our,orange,orders,partners,at,on,free,lacoste,trainers,over,boots,from,range,men,shoes,lewis,delivery,nubuck,buy",4464,38,710,854,"lacoste,trainers,unlined,john,partners,lewis,at,nubuck,orange",product,https://www.johnlewis.com/lacoste-l-12-12-unlined-nubuck-trainers/orange/p3899252,1903
